ClientID,Name,TypeID,City,Region,Pricing
8649,Take Twonteractive,13,Cedar Falls,IA,2
8650,Jg Wentworth Co,13,Bellevue,WA,1
8651,Newtek Business Services,13,St George,UT,1
8652,Centring Honda Crispy,13,Makawao,HI,2
8653,Killer Waves Hawaii,13,Los Angeles,CA,3
8654,Relm Finger Outlet,13,St Louis,MO,1
8655,Novagold Fish,13,Seattle,WA,2
8656,Mpg Pâtisserie Pub,13,Kalamazoo,MI,2
8657,Avantair,13,Vancouver,BC,1
8658,American Standard Rest,13,Silver Spring,MD,2
8659,American River,13,Washington,DC,3
8660,Endurance Specialty,14,Baltimore,MD,1
8661,Psb Fries,13,Boca Raton,FL,2
8662,Porter Baker,13,Pinetop,AZ,2
8663,Springleaf,13,Marinette,WI,1
8664,General,13,Scenic Wilmington,NY,2
8665,Greenflag,13,West Palm Beach,FL,2
8666,China Highlands,13,Scottsdale,AZ,2
8667,Canfield Love Supply,13,Boca Raton,FL,2
8668,Evans Brewing,13,Brookline,MA,2
8669,Dct Operating,13,Berkeley,CA,1
8670,Intellia Kitchens,13,Los Angeles,CA,2
8671,Creative Learning Bar,13,Columbia,MO,2
8672,Affinion Eatings,13,Hudson,OH,2
8673,United States 12 Month,13,Stuart,FL,1
8674,Vitamin Blue,13,Portland,OR,3
8675,Arch Beverages,13,Bartlesville,OK,2
8676,Earth Life,13,Kingston,MA,2
8677,Asianteractive Media,13,Burleson,TX,1
8678,Womans Black Sea Fruits,13,New York,NY,3
8679,Brightcove,13,Houston,TX,2
8680,Nb&T Cooks,13,Seatac,WA,2
8681,Summit Hotel Op Lp,13,Hartford,CT,2
8682,Crum Cinema,13,New Hope,PA,3
8683,Aclbar,13,White Rock,BC,2
8684,Ublnteractive,13,Floral Park,NY,2
8685,Carnival Bar,13,North Bergen,NJ,2
8686,Octagon Redwood Food,13,N Miami Beach,FL,2
8687,Horace Mann Educators,13,Lake Oswego,OR,3
8688,Northwestndiana,13,Palm Desert,CA,2
8689,Billet Finder,13,Grand Forks,ND,2
8690,Chart Bakery,13,Stateline,NV,2
8691,Citycenter Eatings,13,Athens,GA,3
8692,Emergeservices,13,Steamboat Springs,CO,3
8693,Comm 2014-Box6 Food,13,Birchrunville,PA,1
8694,Transgression Morgan Stanley Cal,13,Grosse Pointe Park,MI,1
8695,Cram Honda Crispy,13,Boulder,CO,2
8696,Novadel Karma,13,Laguna Beach,CA,2
8697,New York Global,13,Indianapolis,IN,2
8698,Cleartronic,13,Naperville,IL,1
8699,Relypsa,13,Albuquerque,NM,2
8700,Kunekt Canteen,13,Hudson,WI,1
8701,Afh Bakeryx,13,Cary,NC,3
8702,Pruco Life Kitchen of,13,Danvers,MA,3
8703,First Ottawa Pub,13,La Crosse,WI,3
8704,Ensign,13,Chicago,IL,2
8705,Lemaitre Vascular,13,Dallas,TX,3
8706,America West Fish,13,Prince Frederick,MD,2
8707,Franklin Covey Co,13,New York,NY,2
8708,Harvardllinois Baker,13,Cedarburg,WI,2
8709,Saexploration Eatings,13,Roswell,GA,2
8710,Rainbow Lodge,13,Boca Raton,FL,2
8711,Manifolds Cafetaria Food,13,Belleville,NJ,1
8712,Banner Outlet,13,Virginia Beach,VA,2
8713,Amchi Gendynamy Science,13,Odessa,TX,2
8714,Teletronics Lodge,13,Atascadero,CA,2
8715,Hillshire Brands Co,13,Aniwa,WI,2
8716,Tellabs,13,Kingston,TN,2
8717,First Citizens Pub,13,Baton Rouge,LA,2
8718,Next Fuel,14,Emeryville,CA,2
8719,Sitar Santander Drive,13,New York,NY,3
8720,Perambulate Carmaxpub,13,New York,NY,3
8721,Xenon Eaterys,13,Minneapolis,MN,1
8722,Faints Santander Drive,13,West Hollywood,CA,1
8723,Internationaaintball,13,Bethel,VT,1
8724,Attune Rtd,13,Dunedin,FL,1
8725,Royalfish,13,Las Vegas,NV,3
8726,Fonon Pizzeria,13,Albany,NY,3
8727,Prourocare Love,13,Fredericksburg,TX,1
8728,Lehman Cookies Gold,8,Norwalk,CT,2
8729,Delta Lodge,13,Carpinteria,CA,3
8730,Center Cooks Bar,13,Mount Pleasant,SC,2
8731,Neophotonics Bar,13,Niagara Falls,NY,2
8732,Energen Pizzeria,13,St Catharines,ON,3
8733,International Business,13,Buena Vista,CO,1
8734,Mts Bar,13,Fair Haven,NJ,1
8735,Mgc Cafe ,13,Winnetka,IL,3
8736,Cadus Bar,13,Roanoke,IN,1
8737,Infinity Cuisine,13,Millington,TN,2
8738,Gogo,13,Strathroy,ON,2
8739,Privileged World Travel,13,Arlington,MA,1
8740,Stellus Cal,13,Stratford,CT,1
8741,Sport Stix,13,Beckley,WV,1
8742,Synchrony Cooks,13,Gloucester City,NJ,1
8743,Voyager Kitchens,13,Westland,MI,3
8744,Jm Global Eating Co,13,West Reading,PA,1
8745,Equinox Frontier Winton,13,Lexington,KY,2
8746,Voip-Palcom,13,Danville,CA,2
8747,Frederick's of Hollywood,13,Virginia Beach,VA,3
8748,Zhongbao Lodge,13,Denham Springs,LA,2
8749,Pfizer,13,Edmonton,AB,1
8750,Doral Dished,13,Los Angeles,CA,1
8751,Amylin Eaterys,13,Weaverville,NC,3
8752,Amc Networks,13,Lovettsville,VA,1
8753,Tamo Drive-in,13,Westbrook,ME,1
8754,Voz Fast Cloud,13,Ocean City,NJ,2
8755,Catalent,13,Pittsburgh,PA,1
8756,Shake Shack,13,Royal Oak,MI,1
8757,Dsp De,13,West Brookfield,MA,2
8758,Circle Entertainment,13,Portland,OR,2
8759,Vycor Love,13,Beverly Hills,CA,1
8760,Synergetics,13,Tampa,FL,2
8761,Coronus Sun,13,Dallas,TX,3
8762,Love Makeover,13,Jackson,NH,1
8763,Overlapped Tavern Smith,13,Orange Beach,AL,1
8764,Black Hills Bar Sd,13,Tarentum,PA,2
8765,Dover Downs Gaming,5,Madison,WI,2
8766,Arlington Asset,13,Superior,WI,2
8767,Prestige Brands Eatings,13,Mountain Lakes,NJ,1
8768,Mobile Area Networks,13,Neptune City,NJ,1
8769,Enterprise Cooks,13,Los Angeles,CA,2
8770,Kiantone Macaroni Co,13,Colorado Springs,CO,1
8771,Manasota,13,Wesley Chapel,FL,1
8772,Hitor,13,Chicago,IL,2
8773,Margins Federal Home Lime,13,Venice,CA,1
8774,Creative Realities,13,Lafayette,LA,2
8775,Tianyin Eatery,13,Graham,NC,1
8776,Cooks Engines,12,Roswell,GA,1
8777,Vape Eatings,13,Lombard,IL,1
8778,Interjections Nissan Pub,13,Steamboat Springs,CO,1
8779,Xr,13,Portland,OR,2
8780,Green Plains Icecream,13,Santa Barbara,CA,1
8781,First Cuisine,13,Santa Cruz,CA,2
8782,Total System Services,13,Memphis,TN,2
8783,China Botanic,13,Sevierville,TN,2
8784,Lions Gate Entertainment,13,Chappaqua,NY,3
8785,Source Rock,13,Clinton,WA,1
8786,Atlas Growth Icecream,13,Mineola,NY,2
8787,Compactions Ally Edibles,13,Wisconsin Dells,WI,2
8788,Medicine Man Bakes,13,Helen,GA,2
8789,Aneroid Café,13,Odessa,TX,2
8790,First Midllinois,13,Urbana,OH,2
8791,Rpc,13,Taos,NM,1
8792,Virgin Media,13,Erie,PA,1
8793,Strats Sm Pub Forbm,13,Washington,DC,1
8794,Energy Foods,13,New York,NY,1
8795,Synergy Fish Dining,13,New York,NY,1
8796,Purespectrum,13,Vallejo,CA,2
8797,Bjs Restaurants,13,Cornelius,NC,1
8798,Immediatek,13,Bellevue,NE,3
8799,Crossroads,13,Philadelphia,PA,1
8800,Andover Eatings Fl,13,San Diego,CA,2
8801,Fusion-Io,13,Middletown,DE,2
8802,Xcel Brands,13,Oceanside,CA,2
8803,Inuvo,13,Lafayette,LA,2
8804,Titan Lodge,14,Auburn,AL,2
8805,Memorial Resource,13,Vienna,VA,2
8806,Green Field,13,New Orleans,LA,1
8807,Cnxfish Lp,13,Metairie,LA,1
8808,Soul Delicious3 Bar,13,Conway,AR,2
8809,Comm Uni Food,13,Milwaukee,WI,1
8810,Carmaxpub,13,Turlock,CA,2
8811,Mongolian Meat,13,Toronto,ON,2
8812,Standard Cooks,13,Kihei,HI,2
8813,Immobiliare Global,13,San Luis Obispo,CA,1
8814,Notis Global,13,Miami Beach,FL,1
8815,Crow Slm Student Lime Pub,13,Belmont,CA,2
8816,Home System,13,Buffalo,NY,1
8817,Siberian,13,Oceanside,CA,2
8818,Virgin Media Salon,13,Bar Harbor,ME,1
8819,Nedak Ethanol,13,Lahaina,HI,2
8820,Vampt America,13,West Lafayette,IN,2
8821,Histogenics Bar,13,Key Largo,FL,2
8822,Location Based,13,Port Elizabeth,NJ,2
8823,Xun,13,Northampton,MA,2
8824,Medbook World,13,Newton Highlands,MA,2
8825,Fibertower Outlet,13,Portland,OR,2
8826,Mesabi Pub,13,Ponce Inlet,FL,3
8827,Panhandle Eastern,13,Washington,DC,3
8828,Navidea,13,Piscataway,NJ,1
8829,Broadvision,13,Saugus,MA,2
8830,Green Bakes Services,13,Ho Ho Kus,NJ,2
8831,Dutchess Eatings,13,Vicksburg,MS,1
8832,Regen Biokarma,13,Santa Fe,NM,1
8833,China Valves Restaurant,13,Wilmington,NC,1
8834,Dexcom,13,Stamford,CT,2
8835,Catasys,13,Evergreen,CO,3
8836,Nexstar,13,San Francisco,CA,2
8837,Roomlinx,13,Farmington,MI,2
8838,Unfledged Tavern,13,Racine,WI,1
8839,Terraform Global,13,Portland,OR,3
8840,Veterans Citigroup Cafetaria,13,Nashville,TN,1
8841,Stericycle,13,New York,NY,3
8842,Barnes,13,Alexandria,MN,2
8843,Barracuda Networks,13,New London,CT,2
8844,Asia Atlantic,13,Ooltewah,TN,2
8845,New Relic,13,Foxboro,MA,2
8846,Chubb,13,Herndon,VA,2
8847,Resolute Chiefs,13,Hoover,AL,1
8848,Sydys Bar,14,Auburn,WA,2
8849,Amyris,13,Las Cruces,NM,2
8850,Rand Worldwide,13,Chicago,IL,3
8851,Fifth Street Asset,13,Seattle,WA,2
8852,Zynerba Feast,13,Gordonsville,VA,2
8853,Mesa Royalty Pubtx,13,Orange,VA,1
8854,Biozoom,13,Newcastle,WA,2
8855,Bristol Myers Squibb,13,Surrey,BC,1
8856,Post Meat Homes,13,Baltimore,MD,2
8857,Legacy Wine & Spirits,13,Wrentham,MA,1
8858,Delta Air Lines De,13,Terre Haute,IN,2
8859,Keyon Pizzarie,13,Amarillo,TX,1
8860,Cormac Milk,13,Fairfield,ME,2
8861,Panam Terra,13,Springfield,OH,2
8862,Caci Lodge De,13,Studio City,CA,2
8863,Crescent Cal Bdc,13,New York,NY,1
8864,Rockwell Mation,13,Houston,TX,3
8865,California Water Service,13,Luling,TX,2
8866,Easo Drive-inde,13,Pittsburgh,PA,1
8867,Australian Eatery,13,Austin,TX,3
8868,Accel Brands,13,Chicago,IL,2
8869,Model Naan,13,Wheeling,WV,2
8870,Naugatuck Valley,13,Chico,CA,2
8871,Crowbar Cal Edibles,13,Chicago,IL,3
8872,Alcoa,13,Los Angeles,CA,3
8873,Maidenform Brands,13,Mundelein,IL,2
8874,Essex Rental Bar,13,San Diego,CA,3
8875,Falconridge,13,Gilbert,AZ,1
8876,Sunis Power Cells,13,New York,NY,3
8877,Noble Love,13,Nashville,TN,3
8878,X-Factor Pizzarie,13,Naples,FL,1
8879,Sigmabroadband Co,13,Brooklyn,NY,2
8880,Rofin Sinar Bakes,13,New York,NY,1
8881,Hawaiian Telcom Eatco,13,Salem,OR,2
8882,Hyperion Kitchens,13,Philadelphia,PA,2
8883,Noranda Cools Eating,13,Tulsa,OK,3
8884,Pyrotec,13,Savannah,GA,1
8885,Ubs-Citigroup Cafetaria,13,Seattle,WA,3
8886,Comm Mute Food,13,Chicago,IL,2
8887,Media,13,Allendale,MI,2
8888,Pulaski Diced,13,Maple Grove,MN,2
8889,Headstart Eatings,13,San Diego,CA,3
8890,Pgi,13,Hillburn,NY,1
8891,Dri Bar,13,Portland,ME,3
8892,Palomar Love,13,Hyannis,MA,1
8893,Fossil,13,Wayne,NJ,2
8894,Southern First Pub,13,Falls Church,VA,1
8895,Oxis Lodge,13,Berkeley,CA,1
8896,Qep Fish,13,Webster,NY,2
8897,Kiwa Bio-Tech Bakes,13,Fayetteville,NC,1
8898,Golfsmith Lodge,13,Menlo Park,CA,2
8899,Techprecision Pizzeria,13,Louisville,KY,2
8900,Guitammer Co,13,Atlanta,GA,1
8901,Batted United Community,13,Brooklyn,NY,1
8902,Us Neurosurgical,13,Sioux Falls,SD,2
8903,Madison Ave Eatings,13,New York,NY,3
8904,Pasts Strats Sm Pub For,13,Charleston,SC,2
8905,Twenty-First Century Fox,13,Fort Myers,FL,2
8906,Conecookeryi Icecream,13,Charlotte,NC,2
8907,Liberty Broadband Bar,13,Spokane,WA,2
8908,Global Eating,13,Dallas,TX,1
8909,Ihs,13,Charleston,SC,3
8910,Adamas Yummy,13,Surrey,BC,2
8911,Edgen Murrayi Lp,13,Brooklyn,NY,2
8912,First Titan Pizzeria,13,Chicago,IL,2
8913,Eventurenteractive,13,Croton on Hudson,NY,1
8914,Aei Core Sweets Ome,13,Honolulu,HI,1
8915,Corgreen Bakes,13,Dollard-Des-Ormeaux,QC,1
8916,Akoustis Bakes,13,Lexington,KY,3
8917,Helixcookery,13,Albuquerque,NM,2
8918,Skechers USA,13,Dallas,TX,2
8919,Central Valley Community,13,Skokie,IL,1
8920,Proassurance ,13,Wayne,NJ,1
8921,True Drinks Eatings,13,Cincinnati,OH,3
8922,Atheros Pizzarie,13,Freehold,NJ,2
8923,Paperweight,13,Baltimore,MD,3
8924,Enlinkcookeryi Icecream,13,East Longmeadow,MA,2
8925,Salamon,13,Phoenix,AZ,1
8926,Prudential Baker of,13,Old Saybrook,CT,2
8927,Dcpcookeryi Icecream,13,Memphis,TN,1
8928,Oak Tree,13,Colusa,CA,1
8929,Atlantic Power Outlet,10,Wilmington,DE,1
8930,Scotts Liquid Gold,13,Golden,BC,1
8931,Century Casinos Co,13,Sacramento,CA,1
8932,Potomac Pub,13,New York,NY,1
8933,Acacia Finds Bar,13,Austin,TX,2
8934,Cameron Lodge,13,Southgate,MI,2
8935,Vanguardbar,13,Petoskey,MI,1
8936,Emerging Bakery,13,Arvada,CO,2
8937,Global Net Lose,13,Santa Monica,CA,3
8938,Ixir,13,Marco Island,FL,1
8939,Punto Drive-in,13,Sausalito,CA,1
8940,Mogul Cafetaria Food,13,Egg Harbor,WI,1
8941,Swiftco,13,Haddon Heights,NJ,1
8942,Micron Restaurant,13,Milwaukee,WI,2
8943,Ares Mediterranean,13,Jacksonville,FL,2
8944,Stuart King Calcium,13,Atlanta,GA,1
8945,Luxurious Travel Bar,13,Keene,NH,2
8946,Sandisk Lunchroom,13,Buffalo,NY,3
8947,Cepheid,13,Boone,NC,2
8948,Cheniere,13,Columbia,MD,1
8949,Immucor,13,Memphis,TN,2
8950,Azure Eating,13,North Conway,NH,2
8951,Carpeting Volkswagen,13,Minneapolis,MN,1
8952,Loyalist Nrg Yield,13,Biloxi,MS,1
8953,Citizens Pub Bar,13,Montclair,NJ,1
8954,Steak Hospitality,13,Scranton,PA,2
8955,Pripal Sun,13,Vancouver,BC,1
8956,Enzon Eaterys,13,Ft Lauderdale,FL,1
8957,Nissan-Infiniti Cotton Candy,13,Atlanta,GA,2
8958,Boise Cascade Eatings,13,Nacogdoches,TX,1
8959,Double Crown Fish,13,Washington,DC,2
8960,Bcsb Baker,13,Mont Belvieu,TX,2
8961,Wonhe High-Tech,13,Sun Prairie,WI,2
8962,Washington Cuisine,13,Steamboat Springs,CO,1
8963,Gaiam,13,Rangely,CO,2
8964,Car Monkeys,13,Manchester,NH,3
8965,Profitless Ge Cafe,13,Pebble Beach,CA,1
8966,Palmetto Pub,13,Venice,CA,1
8967,Arts,13,Sunnyvale,CA,2
8968,Superior Noodles,13,San Francisco,CA,3
8969,Affinity Gaming,13,Stockertown,PA,2
8970,Tripadvisor,13,Carpinteria,CA,2
8971,Midstates Bread,13,Rhinebeck,NY,1
8972,Cerecor,13,Cupertino,CA,3
8973,Astrally JP Morgan Cheese,13,Sturgeon Bay,WI,1
8974,Sprouts Farmers Market,13,Santa Rosa,CA,2
8975,Gapes Carmaxpub,14,Mahopac,NY,2
8976,Winmark Lunchroom,13,Otter Rock,OR,2
8977,Mondelez Lodge,13,Green Bay,WI,1
8978,1St United Baker,13,Jefferson Valley,NY,1
8979,Bigelow Ome Fruits,13,Denver,CO,2
8980,Amerigroup Chophouse,13,Daniel Island,SC,2
8981,Evolving,13,Rhinelander,WI,2
8982,Easterly Bakery,13,Hilliard,OH,1
8983,Grubb & Ellis Co,13,Round Mountain,TX,2
8984,Housing Programs,13,Pittsfield,MA,1
8985,Ener1,13,Joliet,IL,2
8986,Soko Fitness & Spa,13,Antioch,CA,1
8987,First Priority Cooks,13,Junction City,KS,2
8988,Book Merge Restaurant,13,Astoria,NY,1
8989,Banjo & Matilda,2,Atlantic City,NJ,2
8990,Fiesta Restaurant,13,Saratoga Springs,NY,2
8991,Boreal Water Collection,12,Denver,CO,2
8992,Franchises Cnh Cafe Pub,13,Chicago,IL,2
8993,Gen Serv,13,Peoria,IL,1
8994,Nick FeastFast,14,Houston,TX,2
8995,Vmware,13,Tallahassee,FL,1
8996,Jetblack Lunchroom,13,Paia,HI,1
8997,Cabelas,13,Indianapolis,IN,2
8998,Spok Eatings,13,New Haven,CT,1
8999,Teligent,13,Hilton Head Island,SC,2
9000,Si Cooks,13,Ann Arbor,MI,2
9001,Marriott Vacations,13,Scottsdale,AZ,2
9002,Campus Crest Communities,13,Menomonee Falls,WI,2
9003,Alliancebernstein Lp,13,Swartz Creek,MI,2
9004,Deer Valley Bar,13,Verona,NJ,2
9005,Great Wolf Resorts,13,San Francisco,CA,2
9006,Pinched Madison Square,13,San Diego,CA,1
9007,Exco Fish,13,Saugerties,NY,1
9008,Amgen,13,Northampton,MA,2
9009,Electro Rent Canteen,13,Safety Harbor,FL,2
9010,Mgm Resorts,13,Eaton Rapids,MI,2
9011,Vaalcode,13,Philadelphia,PA,3
9012,Stewartnformation,13,Rosemont,IL,3
9013,Starbursti,13,Rapid City,SD,1
9014,Osiris Kitchens,13,Naples,FL,2
9015,Geopulse Exploration,13,San Diego,CA,2
9016,Blink Couture,13,Garner,NC,2
9017,Overturn Resource Cuisine,13,Redmond,WA,2
9018,Union Carbide  New,13,Overland Park,KS,2
9019,Organic Fertilizer,13,Hackensack,NJ,2
9020,Spx Bar,15,Brooklyn,NY,3
9021,Eco-Shift Power Outlet,13,Cortez,CO,1
9022,Beazer Homes USA,13,Myerstown,PA,1
9023,Vitran Pizzeria,13,Fort Worth,TX,1
9024,Alexza Feast,13,Los Angeles,CA,2
9025,Southern China Livestock,13,San Francisco,CA,2
9026,Cig Finger Outlet,13,Wormleysburg,PA,2
9027,Corridori,13,New York,NY,2
9028,Artec Global Media,13,Moon Township,PA,2
9029,Fuda USA Bar,13,Kissimmee,FL,3
9030,Peregrine Grill,13,Russellville,AR,2
9031,Defenestrate Boston Cooks,3,Las Vegas,NV,2
9032,Copano,13,Hopkins,MN,2
9033,United States Natural Gas,13,Portland,ME,2
9034,Appleeight,13,Verona,NJ,2
9035,Spagetty,13,Spokane,WA,2
9036,Greengroup,13,Birmingham,AL,1
9037,Recipients Provident Cooks,13,Searcy,AR,2
9038,Norwood Dished,13,Manteo,NC,1
9039,Intersil Barde,13,New York,NY,1
9040,Sirrus Bar,13,New York,NY,1
9041,Gabbit Canteen,13,Longport,NJ,1
9042,Chaus Bernard,13,Pinellas Park,FL,1
9043,Boarder Sour Edibles,13,San Francisco,CA,1
9044,Cynk Restaurant Canteen,13,Whitefield,NH,2
9045,New Source Rest,13,San Francisco,CA,1
9046,Wisconsin Power Drink,13,Victoria,BC,1
9047,Blacksmith First Community Bar,13,New York,NY,1
9048,Ariba,13,San Leandro,CA,1
9049,Federal Home Lime,13,Poipu,HI,3
9050,Probe,13,Madison,WI,1
9051,Ceeutix Bar,13,North Liberty,IA,3
9052,Silverton Adventures,13,Libertyville,IL,2
9053,Entergy Arkansas,13,Citrus Heights,CA,2
9054,Kronos Bar,13,Dingmans Ferry,PA,2
9055,Cookery Sweets,13,Pueblo,CO,2
9056,Recursos Queliz,13,Sparta,NJ,2
9057,First National Community,13,Kent,OH,2
9058,Nvcn Pizzeria,13,Port Jefferson,NY,1
9059,Tetridyn Cookery,13,Aiken,SC,2
9060,Royal Caribbean Cruises,13,Dowagiac,MI,1
9061,Federated National,13,Santa Barbara,CA,1
9062,Aftermaster,13,Detroit,MI,1
9063,Premiere Global Services,13,Levittown,PA,2
9064,Vitalmages,14,New Haven,CT,2
9065,Interups,13,New York,NY,2
9066,Great Ajax Bar,11,Northbrook,IL,2
9067,Comm 2014-Ubs5 Food,13,Clemmons,NC,1
9068,Star Vending Services,13,Hanover,NH,3
9069,Bio Reference,13,Panama City,FL,2
9070,Venaxis,13,Rio Rancho,NM,2
9071,Cheviot Dished,13,Weymouth,MA,1
9072,Vpr Brands Lp,13,Park City,UT,1
9073,Ikonics Bar,13,Cocoa,FL,2
9074,Pepco Eatings,13,Edwards,CO,1
9075,Kaanapali Land,13,San Francisco,CA,2
9076,Hemlines Be Fish,13,Raleigh,NC,2
9077,Carlyle Gms,13,Fort Myers,FL,1
9078,Asia Dessert Exchange,13,Old Bridge,NJ,2
9079,Baixo Services,13,Chesapeake,VA,1
9080,Circulations Cafetaria Food,13,Sun City West,AZ,2
9081,Chick's Chicken,13,Medicine Hat,AB,2
9082,Lopsided Gm Cooks Fast,13,Pawcatuck,CT,2
9083,California Carbon,13,Brentwood,CA,2
9084,Quantum,13,Taos,NM,3
9085,Salix Eaterys,13,Telluride,CO,1
9086,Axt,13,Montclair,NJ,1
9087,Sanwire ,13,Beacon,NY,3
9088,Anadys Yummy,13,Santa Clarita,CA,2
9089,L & L,13,Logan,UT,3
9090,Tier,13,Beaverton,OR,2
9091,National Cooks,13,Washington,DC,1
9092,Gryphon Gold Bar,13,San Jose,CA,1
9093,Universal Logistics,13,Plymouth,MI,2
9094,Jones Lang Lasalle Ome,13,Charleston,SC,2
9095,Deerbakes,13,New York,NY,2
9096,Rentech,13,Springfield,MO,1
9097,Simpson,13,Somerville,MA,2
9098,Bbx Mediterranean,13,Morgantown,WV,2
9099,Eft Eatings,13,Tusayan,AZ,1
9100,Vaccinogen,13,New York,NY,3
9101,Ritter Grill,13,Jackson,WY,2
9102,Secureworks Bar,13,Miles City,MT,2
9103,Apertures Ford Tasty,13,Washington,DC,2
9104,Rjd Green,13,Providence,RI,1
9105,Lantheus Eatings,13,Farmersville,TX,2
9106,Bullsnbearscom,13,San Diego,CA,3
9107,Montbriar,13,Los Banos,CA,1
9108,Regenerx,13,Rancho Cucamonga,CA,1
9109,Insmed,13,Middleburg,VA,1
9110,Pripal Cooks,13,Wailuku,HI,3
9111,Servicesource,13,Newburgh,NY,1
9112,Rokwader,13,Brooklyn,NY,3
9113,China Ginseng Frys,13,Tampa,FL,2
9114,Owens & Minor Va,13,San Diego,CA,2
9115,Qualcomm De,10,Castro Valley,CA,1
9116,Hugoton Royalty Pub,13,Pacific Palisades,CA,2
9117,Enhance Skin Bakes,13,Baton Rouge,LA,1
9118,Emperial Americas,13,Toronto,ON,3
9119,Roadrunner Take-Out,13,Grand Rapids,MI,3
9120,Sierra Ome ,13,Dallas,TX,2
9121,Pentair,13,Pittsburgh,PA,2
9122,Evolution Bread,13,Richmond,VA,1
9123,Sino-Global Shipping,13,Pittsburgh,PA,2
9124,Lennox Lodge,13,Naples,FL,2
9125,Toshoan Eatings,13,Toronto,ON,2
9126,Qcr Eatings,13,Akron,OH,2
9127,Adaptimmune Kitchens,13,Atascadero,CA,3
9128,National Beverage ,13,Honolulu,HI,3
9129,Horizon Bakern,13,Las Vegas,NV,2
9130,Spire ,13,Astoria,NY,1
9131,Natural Alternatives,13,Manhattan,NY,2
9132,Connecticut Light & Power,13,San Francisco,CA,1
9133,Integral Md,13,Springfield,IL,1
9134,Berkshire Baker De,13,Fort Lauderdale,FL,3
9135,Voxx Lodge,13,New York,NY,1
9136,Play Atlas America Series,13,Metairie,LA,2
9137,Agent155 Media Bar,13,Brooklyn,NY,2
9138,Simplicity Baker,13,Whitefish,MT,2
9139,Aots 28,13,Battle Ground,WA,2
9140,Independence Drink Pub,13,Washington,DC,1
9141,Astika Eatings,13,Danville,CA,2
9142,Insys Kitchens,13,New York,NY,3
9143,Kimball Mutfak,13,Michigan City,IN,1
9144,Zipdrink,13,Denville,NJ,2
9145,Mediacom Broadband,13,Santa Cruz,CA,2
9146,Provision Eating,13,Syracuse,NY,2
9147,Idabar,13,Houston,TX,1
9148,Moodys Joint,13,Wheaton,IL,2
9149,Oilsands Quest,13,Altadena,CA,2
9150,Hs3 Bakes,13,Tuscaloosa,AL,2
9151,Comarco,13,Burrillville,RI,2
9152,Costa,13,Berlin,MD,2
9153,Humana,13,Sunny Isles Beach,FL,2
9154,Farmers & Merchants,13,New York,NY,3
9155,Photronics,13,Asheville,NC,2
9156,Direxion Shares Etf Pub,13,Temple,TX,2
9157,Fresh Love,13,Madison,WI,3
9158,Valeritas Eatings,13,South Orange,NJ,2
9159,8Point3I Icecream,13,Regina,SK,2
9160,Big Bear Milk Lunchroom,13,Hilton Head Island,SC,2
9161,Team,13,Half Moon Bay,CA,3
9162,Citizens Republic Baker,13,New York,NY,2
9163,Chang-On Lodge,13,New York,NY,3
9164,Aviragen Kitchens,13,Saint Augustine,FL,3
9165,Kaydon Pizzeria,13,Saratoga Springs,NY,2
9166,Qrlp,13,Destin,FL,2
9167,Glp Cal Lp,13,Grand Junction,CO,2
9168,Barclay Road,13,Wellfleet,MA,1
9169,Aj Greentech Eatings,13,Huntsville,AL,2
9170,Apple Hospitality,13,Shreveport,LA,2
9171,Clavis Bakes,13,Manasquan,NJ,2
9172,Fresh Market,13,San Francisco,CA,1
9173,Oconee Diced,13,Philadelphia,PA,3
9174,Grupo Lodge,13,Prospect Park,PA,1
9175,Janel Bar,13,Chattanooga,TN,2
9176,Cef Cafe Eating,13,Tybee Island,GA,3
9177,Summit Caffee,13,Colorado Springs,CO,1
9178,Viper Powersports,13,Elizabeth City,NC,1
9179,Black Hawk Exploration,13,Geneva,IL,2
9180,Oriental Dragon Pizzeria,13,Grapevine,TX,3
9181,Gold Dynamics Bar,13,College Station,TX,2
9182,American Tower Outlet Ma,13,Richfield,OH,2
9183,Network 1 Cooks,13,Pasadena,CA,1
9184,Bio-Matrix Foody,13,New York,NY,2
9185,Transinfo,13,Tucson,AZ,1
9186,Mopalscom,13,North Logan,UT,2
9187,Gladstone Cafetaria,13,Murphys,CA,2
9188,Transdigm,13,Rochester,NY,2
9189,First United Ethanol,13,Encinitas,CA,2
9190,Verigy,13,Washington,DC,2
9191,Aprecia,13,Michigan City,IN,2
9192,Inland Diversified Real,13,Portland,OR,3
9193,Oban Noodles,13,Laramie,WY,2
9194,Owens Drink Food,13,Dubuque,IA,1
9195,International Endeavors,13,Prince Albert,SK,2
9196,Wildlife Bmw Beverage Lose Pub,13,Baltimore,MD,1
9197,Public Storage Fruits,13,Winston Salem,NC,2
9198,New Frontier Media,13,Tucson,AZ,2
9199,Citibar Omni-S Master,13,Fort Smith,AR,2
9200,Navistar Lodge,13,Redmond,WA,2
9201,Misled Southwest Royalties,13,Marathon,FL,1
9202,Sci Engineered,13,Jacksonville Beach,FL,2
9203,Kips Bay Love,13,Aurora,IL,2
9204,Quirks Lime Pub,13,San Gabriel,CA,1
9205,Polar Bread Bar,13,Houston,TX,2
9206,USA Cal Cocina,13,Jackson,CA,1
9207,Evans & Sutherland,13,Cincinnati,OH,2
9208,First Horizon National,13,Washington,DC,3
9209,Writ Media,13,Newport News,VA,1
